seed,tau,Group,rs,rm
26,0.4,Low-Risk,0.6394557823129252,0.6666666666666666
26,0.5,Overall,0.7213114754098361,0.7183308494783904
26,0.5,High-Risk,0.8828125,0.875
26,0.5,Low-Risk,0.4965986394557823,0.46938775510204084
26,0.6,Overall,0.6050670640834576,0.5856929955290611
26,0.6,High-Risk,0.76953125,0.7578125
26,0.6,Low-Risk,0.3197278911564626,0.3129251700680272
26,0.7,Overall,0.46646795827123694,0.4068554396423249
26,0.7,High-Risk,0.64453125,0.5703125
26,0.7,Low-Risk,0.14285714285714285,0.1564625850340136
27,0.3,Overall,0.9061102831594635,0.9239940387481371
27,0.3,High-Risk,0.984375,0.984375
27,0.3,Low-Risk,0.8356164383561644,0.8698630136986302
27,0.4,Overall,0.8301043219076006,0.8524590163934426
27,0.4,High-Risk,0.9296875,0.9453125
27,0.4,Low-Risk,0.726027397260274,0.726027397260274
27,0.5,Overall,0.7451564828614009,0.7168405365126677
27,0.5,High-Risk,0.86328125,0.84375
27,0.5,Low-Risk,0.5547945205479452,0.5342465753424658
27,0.6,Overall,0.61698956780924,0.5901639344262295
27,0.6,High-Risk,0.76953125,0.7421875
27,0.6,Low-Risk,0.410958904109589,0.4041095890410959
27,0.7,Overall,0.4903129657228018,0.4113263785394933
27,0.7,High-Risk,0.65234375,0.55859375
27,0.7,Low-Risk,0.2876712328767123,0.2465753424657534
28,0.3,Overall,0.9314456035767511,0.9463487332339792
28,0.3,High-Risk,0.9647058823529412,0.9686274509803922
28,0.3,Low-Risk,0.8766233766233766,0.9155844155844156
28,0.4,Overall,0.849478390461997,0.8628912071535022
28,0.4,High-Risk,0.9254901960784314,0.9294117647058824
28,0.4,Low-Risk,0.7597402597402597,0.7532467532467533
28,0.5,Overall,0.7555886736214605,0.7526080476900149
28,0.5,High-Risk,0.8549019607843137,0.8627450980392157
28,0.5,Low-Risk,0.6103896103896104,0.5584415584415584
28,0.6,Overall,0.6304023845007451,0.5961251862891207
28,0.6,High-Risk,0.7843137254901961,0.7254901960784313
28,0.6,Low-Risk,0.38961038961038963,0.38311688311688313
28,0.7,Overall,0.47093889716840537,0.4172876304023845
28,0.7,High-Risk,0.615686274509804,0.5450980392156862
28,0.7,Low-Risk,0.22077922077922077,0.18181818181818182
29,0.3,Overall,0.9046199701937406,0.9210134128166915
29,0.3,High-Risk,0.9556451612903226,0.9717741935483871
29,0.3,Low-Risk,0.847682119205298,0.8609271523178808
29,0.4,Overall,0.834575260804769,0.8450074515648286
29,0.4,High-Risk,0.9153225806451613,0.9233870967741935
29,0.4,Low-Risk,0.7218543046357616,0.7549668874172185
29,0.5,Overall,0.7317436661698957,0.7317436661698957
29,0.5,High-Risk,0.8467741935483871,0.875
29,0.5,Low-Risk,0.5562913907284768,0.5165562913907285
29,0.6,Overall,0.6229508196721312,0.5946348733233979
29,0.6,High-Risk,0.7862903225806451,0.7580645161290323
29,0.6,Low-Risk,0.3973509933774834,0.36423841059602646
29,0.7,Overall,0.46944858420268254,0.4217585692995529
29,0.7,High-Risk,0.6330645161290323,0.5564516129032258
29,0.7,Low-Risk,0.2185430463576159,0.18543046357615894
30,0.3,Overall,0.8971684053651267,0.9269746646795827
30,0.3,High-Risk,0.9688715953307393,0.9922178988326849
30,0.3,Low-Risk,0.7748344370860927,0.8278145695364238
30,0.4,Overall,0.8256333830104322,0.8301043219076006
30,0.4,High-Risk,0.9182879377431906,0.9299610894941635
30,0.4,Low-Risk,0.6754966887417219,0.6688741721854304
30,0.5,Overall,0.7049180327868853,0.7123695976154992
30,0.5,High-Risk,0.8638132295719845,0.8482490272373541
30,0.5,Low-Risk,0.45695364238410596,0.5165562913907285
30,0.6,Overall,0.6080476900149031,0.5752608047690015
30,0.6,High-Risk,0.7665369649805448,0.7315175097276264
30,0.6,Low-Risk,0.3509933774834437,0.33112582781456956
30,0.7,Overall,0.46795827123695977,0.4157973174366617
30,0.7,High-Risk,0.6381322957198443,0.5719844357976653
30,0.7,Low-Risk,0.2119205298013245,0.18543046357615894
31,0.3,Overall,0.9061102831594635,0.9254843517138599
31,0.3,High-Risk,0.9609375,0.98828125
31,0.3,Low-Risk,0.8013698630136986,0.8356164383561644
31,0.4,Overall,0.8181818181818182,0.834575260804769
31,0.4,High-Risk,0.9140625,0.9453125
31,0.4,Low-Risk,0.6575342465753424,0.684931506849315
31,0.5,Overall,0.7272727272727273,0.7242921013412816
31,0.5,High-Risk,0.8671875,0.85546875
31,0.5,Low-Risk,0.5068493150684932,0.5205479452054794
31,0.6,Overall,0.6274217585692996,0.6005961251862891
31,0.6,High-Risk,0.79296875,0.74609375
31,0.6,Low-Risk,0.3561643835616438,0.3835616438356164
31,0.7,Overall,0.5081967213114754,0.4456035767511177
31,0.7,High-Risk,0.66796875,0.6015625
31,0.7,Low-Risk,0.2191780821917808,0.21232876712328766
32,0.3,Overall,0.9165424739195231,0.940387481371088
32,0.3,High-Risk,0.9688715953307393,0.980544747081712
32,0.3,Low-Risk,0.8451612903225807,0.896774193548387
32,0.4,Overall,0.842026825633383,0.8628912071535022
32,0.4,High-Risk,0.9377431906614786,0.9377431906614786
32,0.4,Low-Risk,0.7161290322580646,0.7806451612903226
32,0.5,Overall,0.7332339791356185,0.7466467958271237
32,0.5,High-Risk,0.8638132295719845,0.8793774319066148
32,0.5,Low-Risk,0.535483870967742,0.5548387096774193
32,0.6,Overall,0.6140089418777943,0.5901639344262295
32,0.6,High-Risk,0.7782101167315175,0.7237354085603113
